unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
59953421,2024-01-07 13:47:00,2024-01-07 17:20:00,Sewer,Street Flooding (SJ),1476 EAST  105 STREET,EAST  105 STREET,FLATLANDS 10 ST,SEAVIEW AVE,BROOKLYN,11236,40.63804052435921,-73.88412776457896,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.55
59952660,2024-01-07 09:35:00,2024-01-07 18:15:00,Sewer,Street Flooding (SJ),15-01 NEW HAVEN AVENUE,NEW HAVEN AVENUE,BEACH 15 ST,OSTEND PL,QUEENS,11691,40.5988734867235,-73.74901426871995,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.666666666666666
59955082,2024-01-07 08:47:00,2024-01-07 17:25:00,Sewer,Street Flooding (SJ),114-41 122 STREET,122 STREET,LINDEN BLVD,HAWTREE CREEK RD,QUEENS,11420,40.678785468619864,-73.81746689329401,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.633333333333333
59954255,2024-01-07 00:08:00,2024-01-07 11:25:00,Sewer,Street Flooding (SJ),1884 58 STREET,58 STREET,DAHL CT,19 AVE,BROOKLYN,11204,40.62201060872753,-73.98417897038773,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.283333333333333
59946059,2024-01-06 22:59:00,2024-01-07 01:40:00,Sewer,Street Flooding (SJ),71-06 31 AVENUE,31 AVENUE,71 ST,72 ST,QUEENS,11370,40.75816850574411,-73.8960831594566,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.683333333333333
59924254,2024-01-04 11:47:00,2024-01-04 13:15:00,Sewer,Street Flooding (SJ),108-36 63 ROAD,63 ROAD,108 ST,110 ST,QUEENS,11375,40.73462429006765,-73.84916828941955,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.4666666666666666
59906026,2024-01-02 20:50:00,2024-01-03 07:25:00,Sewer,Street Flooding (SJ),5800 19 AVENUE,19 AVENUE,58 ST,59 ST,BROOKLYN,11204,40.62177453175238,-73.98399891507682,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.583333333333334
59903502,2024-01-02 16:26:00,2024-01-03 01:25:00,Sewer,Street Flooding (SJ),150-42 24 ROAD,24 ROAD,150 ST,MURRAY ST,QUEENS,11357,40.77639993531981,-73.81388118211126,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.983333333333333
59900029,2024-01-01 12:42:00,2024-01-01 13:15:00,Sewer,Street Flooding (SJ),62-49 82 STREET,82 STREET,62 AVE,JUNIPER BLVD N,QUEENS,11379,40.722784326632855,-73.87516684227946,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.55
59891266,2023-12-31 05:02:00,2023-12-31 06:20:00,Sewer,Street Flooding (SJ),5 STATE ROAD,STATE ROAD,BAYSIDE AVE,HERO RD,QUEENS,11697,40.56629748227965,-73.8874051386105,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.3
59875272,2023-12-29 07:44:00,2023-12-29 09:50:00,Sewer,Street Flooding (SJ),15 VESPA AVENUE,VESPA AVENUE,ARDEN AVE,ALMOND ST,STATEN ISLAND,10312,40.55143609244771,-74.19034287476238,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.1
59861818,2023-12-28 06:53:00,2023-12-28 13:05:00,Sewer,Street Flooding (SJ),87-22 69 AVENUE,69 AVENUE,SYBILLA ST,METROPOLITAN AVE,QUEENS,11375,40.71027301295949,-73.85579176199325,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.2
59867509,2023-12-28 06:35:00,2023-12-28 14:50:00,Sewer,Street Flooding (SJ),190-18 122 AVENUE,122 AVENUE,LUCAS ST,191 ST,QUEENS,11413,40.68484544052299,-73.75641758376933,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.25
59862950,2023-12-28 06:14:00,2023-12-28 11:25:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11436,40.66985071087831,-73.8006315535159,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.183333333333334
59868630,2023-12-28 04:35:00,2023-12-28 05:40:00,Sewer,Street Flooding (SJ),109-29 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,109 AVE,HOLLIS AVE,QUEENS,11429,40.7081107324867,-73.75153899252959,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.0833333333333333
59862952,2023-12-28 03:08:00,2023-12-28 05:10:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11233,40.684879930996935,-73.92310262818476,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.033333333333333
59862953,2023-12-28 02:20:00,2023-12-28 05:30:00,Sewer,Street Flooding (SJ),5710 19 AVENUE,19 AVENUE,55 ST,58 ST,BROOKLYN,11204,40.62224930933174,-73.98349448611847,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.1666666666666665
59820689,2023-12-22 17:11:00,2023-12-23 03:35:00,Sewer,Street Flooding (SJ),117-46 140 STREET,140 STREET,FOCH BLVD,120 AVE,QUEENS,11436,40.6778338186228,-73.8013720038416,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.4
59815793,2023-12-22 08:26:00,2023-12-22 10:25:00,Sewer,Street Flooding (SJ),24-18 169 STREET,169 STREET,24 AVE,24 RD,QUEENS,11357,40.77517732980619,-73.7953697890654,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9833333333333334
59794378,2023-12-19 14:23:00,2023-12-19 15:50:00,Sewer,Street Flooding (SJ),157-07 LOCKE AVENUE,LOCKE AVENUE,CROSS ISLAND PKWY SR S,158 ST,QUEENS,11357,40.78539956344802,-73.80534469463169,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.45
59780391,2023-12-18 14:41:00,2023-12-18 17:30:00,Sewer,Street Flooding (SJ),99 MOFFETT STREET,MOFFETT STREET,PETRUS AVE,ARDEN AVE,STATEN ISLAND,10312,40.54459782298575,-74.17541658067918,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.816666666666667
59775899,2023-12-18 14:02:00,2023-12-18 18:20:00,Sewer,Street Flooding (SJ),1693 49 STREET,49 STREET,16 AVE,17 AVE,BROOKLYN,11204,40.62984689229707,-73.98352142840015,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.3
59777360,2023-12-18 12:38:00,2023-12-18 13:45:00,Sewer,Street Flooding (SJ),33-12 213 STREET,213 STREET,33 AVE,33 RD,QUEENS,11361,40.77150592415363,-73.7753148272331,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.1166666666666667
59774385,2023-12-18 11:20:00,2023-12-18 11:40:00,Sewer,Street Flooding (SJ),,,,,STATEN ISLAND,10308,40.55863938669043,-74.15094183429316,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.3333333333333333
59778891,2023-12-18 10:44:00,2023-12-18 13:20:00,Sewer,Street Flooding (SJ),101-06 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 101 ST,BEACH 102 ST,QUEENS,11694,40.58349589769626,-73.82188912937916,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.6
